"Id. autor","Apellidos","Nombres","Sexo","Año de nacimiento","Año de muerte","Disciplina","Enlaces","Fuentes"
"9814","Solanas","Fernando Ezequiel","H","1936","","Audiovisual","https://es.wikipedia.org/wiki/Pino_Solanas; http://www.imdb.com/name/nm0812625/; http://www.cinenacional.com/persona/pino-solanas","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9427","Somellera","Antonio","H","1812","1889","Artes visuales","https://es.wikipedia.org/wiki/Antonio_Somellera","23 pintores de la Argentina. 1810-1900. 1978"
"9815","Sorín","Carlos","H","1944","","Audiovisual","https://es.wikipedia.org/wiki/Carlos_Sor%C3%ADn; http://www.imdb.com/name/nm0815044/; http://www.cinenacional.com/persona/carlos-sorin; http://www.fundacionkonex.org/b1735-carlos-sorin","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9816","Spoliansky","Naum","H","","","Audiovisual","http://www.imdb.com/name/nm1343551/; http://www.cinenacional.com/persona/naum-spoliansky","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9817","Stagnaro","Juan Bautista","H","1945","","Audiovisual","https://es.wikipedia.org/wiki/Juan_Bautista_Stagnaro; http://www.imdb.com/name/nm0821412/; http://www.cinenacional.com/persona/juan-bautista-stagnaro","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9818","Stagnaro","Juan José","H","1938","","Audiovisual","https://es.wikipedia.org/wiki/Juan_Jos%C3%A9_Stagnaro; http://www.imdb.com/name/nm0821413/; http://www.cinenacional.com/persona/juan-jose-stagnaro","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9819","Stivel","David","H","1930","1992","Escritura, Audiovisual","https://es.wikipedia.org/wiki/David_Stivel; http://www.imdb.com/name/nm0830634/; http://www.cinenacional.com/persona/david-stivel","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9820","Stocki","Pedro","H","1936","","Audiovisual","http://www.imdb.com/name/nm0830844/; http://www.cinenacional.com/persona/pedro-stocki","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9719","Storni","Alfonsina","M","1892","1938","Escritura","https://es.wikipedia.org/wiki/Alfonsina_Storni","Diccionario de autores latinoamericanos. 2001; Narradoras argentinas (1852-1932). 1995"
"9821","Subiela","Eliseo","H","1944","","Audiovisual","https://es.wikipedia.org/wiki/Eliseo_Subiela; http://www.imdb.com/name/nm0836949/; http://www.fundacionkonex.org/b1519-eliseo-subiela; http://www.cinenacional.com/persona/eliseo-subiela","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9478","Tabárez","María del Rosario","M","1945","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9479","Tabarovsky","Damián","H","1967","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9480","Taborda","Oscar","H","1959","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9481","Tahan","Halima","M","1951","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9482","Tamborenea","Mónica","M","1951","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9822","Tankelevich","Ignacio","H","1912","1984","Audiovisual","https://es.wikipedia.org/wiki/Ignacio_Tankel; http://www.imdb.com/name/nm0849535/; http://www.cinenacional.com/persona/ignacio-tankel","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9483","Tantanian","Alejandro","H","1966","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9484","Taratuto","Gerardo","H","1944","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9485","Tarcus","Horacio","H","1955","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9486","Tasso","Alberto","H","1943","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9487","Tausk","Juan","H","1947","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9488","Tcherkaski","José","H","1943","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9489","Tebere de Ferraro","Elsa Edith","M","1942","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9490","Tedesco","Juan Carlos","H","1944","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9491","Tedesco","Luis","H","1941","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9492","Teijeiro","Fabio","H","1968","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9493","Tello","Antonio","H","1945","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9494","Terraneo","Eduardo","H","1969","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9495","Thomas","Guillermo","H","1953","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9496","Thomas","José Luis","H","1954","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9497","Thonis","Luis","H","1949","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9498","Tieffemberg","Silvia","M","1958","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9499","Tignanelli","Horacio","H","1956","","Artes escénicas","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9500","Tiscornia","Delfina","M","1966","1996","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9501","Toledo","Fernando","H","1974","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9502","Torelli","Marcelo","H","1964","1988","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9503","Torne","Patricio","H","1956","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9504","Toro","Benjamín","H","1948","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9505","Torre","Javier","H","1950","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9824","Torre","Javier","H","1950","","Escritura, Audiovisual","https://es.wikipedia.org/wiki/Javier_Torre; http://www.imdb.com/name/nm0868378/; http://www.cinenacional.com/persona/javier-torre; http://www.fundacionkonex.org/b972-javier-torre","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9825","Torre Nilsson","Leopoldo","H","1924","1978","Audiovisual","https://es.wikipedia.org/wiki/Leopoldo_Torre_Nilsson; http://www.imdb.com/name/nm0868355/; http://www.cinenacional.com/persona/leopoldo-torre-nilsson","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9432","Torres","Gregorio","H","1814","1879","Artes visuales","","23 pintores de la Argentina. 1810-1900. 1978"
"9506","Torres Molina","Susana","M","1956","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9507","Torres Zavaleta","Jorge","H","1951","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9508","Tosoroni","Mirta","M","1947","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9509","Tosso","Susana","M","1942","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9826","Tosso","Raúl Alberto","H","1953","","Audiovisual","http://www.imdb.com/name/nm0869242/; http://www.cinenacional.com/persona/raul-tosso","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9510","Tracey","Mónica","M","1953","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9511","Trajtenberg","Mariana","M","1967","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9512","Traversa","Oscar","H","1940","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9513","Trebucq","Josefina","M","1951","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9514","Trilnik","Carina","M","1944","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9515","Trímboli","Javier","H","1966","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9827","Trucco","Orestes","H","1925","2010","Audiovisual","http://www.imdb.com/name/nm0874002/; http://www.cinenacional.com/persona/orestes-a-trucco","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9516","Tuesca","María Elena","M","1949","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9517","Turbay","Silvia","M","1945","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9518","Turbay","Stella Marys","M","1948","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9473","Ulanovsky","Carlos","H","1943","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9474","Ulanovsky Sack","Daniel","H","1960","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9475","Undiano","Mónica","M","1958","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9476","Urbanyi","Pablo","H","1948","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9477","Uriondo","María Alicia","M","1955","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9828","Uset","Aníbal Enrique","H","1939","2015","Audiovisual","https://es.wikipedia.org/wiki/An%C3%ADbal_Uset; http://www.imdb.com/name/nm0882285/; http://www.cinenacional.com/persona/anibal-e-uset","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9310","Vaccaro","Alejandro","H","1951","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9311","Vainman","Sergio","H","1950","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9312","Vairo","Carlos Pedro","H","1953","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9313","Valenti","Susana","M","1943","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9314","Valentino","Esteban","H","1957","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9315","Valetti","Adriana","M","1957","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9829","Valladares","Edmund","H","1932","","Escritura, Artes visuales, Audiovisual","https://es.wikipedia.org/wiki/Edmund_Valladares; http://www.imdb.com/name/nm1091590/; http://www.cinenacional.com/persona/edmund-valladares","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9316","Valle","Rubén Ángel","H","1966","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9317","Vallejo","Carlos","H","1967","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9830","Vallejo","Gerardo","H","1942","2007","Audiovisual","https://es.wikipedia.org/wiki/Gerardo_Vallejo; http://www.imdb.com/name/nm0884986/","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9318","Varela","Alejandra","M","1974","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9319","Varela","Mario Gonzalo","H","1969","","Escritura, Audiovisual","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9320","Varela","Santiago","H","1940","","Escritura, Audiovisual","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9321","Vargas","César","H","1954","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9322","Vargas","Martha","M","1940","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9323","Vargas","Walter","H","1958","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9324","Vassallo","María Isabel","M","1949","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9325","Vassallo","Marta","M","1945","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9326","Vázquez","Inés","M","1961","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9327","Vedia","Dolores de","M","1949","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9328","Vedovaldi","Rubén","H","1951","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9085","Vega","Santiago","H","1971","","Escritura","https://es.wikipedia.org/wiki/Washington_Cucurto","Diccionario razonado de la literatura y la crítica argentinas. Siglo XX. Tomo 1. A-G"
"9329","Vega","Graciela Inés de la ","M","1963","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9330","Vega","Roberto","H","1943","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9331","Velasco","Rafael","H","","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9332","Ventura","Beatriz","M","1949","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9333","Verbitsky","Horacio","H","1942","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9334","Verlichak","Victoria","M","1950","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9335","Vernengo","Matías","H","1963","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9336","Verolín","Irma","M","1953","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9337","Verón","Patricia","M","1955","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9338","Veronese","Daniel","H","1955","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9433","Victorica","Bernardo C.","H","1830","1870","Artes visuales","","23 pintores de la Argentina. 1810-1900. 1978"
"9339","Vidal","Armando","H","1943","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9340","Vieri","Susana","M","1953","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9831","Vieyra","Emilio","H","1920","2010","Audiovisual","https://es.wikipedia.org/wiki/Emilio_Vieyra; http://www.imdb.com/name/nm0896892/; http://www.cinenacional.com/persona/emilio-vieyra","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9341","Villa","José Alberto","H","1966","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9342","Villafañe","Juano","H","1952","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9343","Villagra","Marisa","M","1950","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9344","Villalba","Susana","M","1956","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9346","Vinderman","Paulina","M","1944","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9832","Viney","Vicente","H","1945","","Audiovisual","http://www.imdb.com/name/nm1066802/; http://www.cinenacional.com/persona/vicente-viney","Cine argentino. Diccionario de realizadores contemporáneos. 1987"
"9347","Viola Fisher","Verónica","M","1974","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9348","Virla","María Eugenia","M","1944","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9349","Vitagliano","Miguel","H","1961","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9350","Vitale","Carlos","H","1953","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
"9351","Vitelleschi","Oscar","H","1951","","Escritura","","Breve diccionario biográfico de autores argentinos desde 1940. 1999"
